"country","year","date","family","system_name","ballot_type","pool_level","M","n_votes","formula","threshold","ballot_type_tier2","pool_level_tier2","M_tier2","n_votes_tier2","formula_tier2","threshold_tier2","tde1","tde2","tde3","tde4","tde5","ap1","ap2","ap3","ap4","ap5","tde","ap","tde_district1","tde_district2","tde_district3","tde_district4","tde_district5","ap_district1","ap_district2","ap_district3","ap_district4","ap_district5","tde_district","ap_district"
"Algeria",1991,1991-12-26,"Majoritarian","Two-Round System","closed","party",1,"one","absolute_majority",0,"NA","NA","NA","NA","NA","NA",1.55246892812993,1.52439356866119,1.49943945805737,1.50737256302814,1.5294726365917,0.427960746468375,0.428010906667355,0.427324772368591,0.428597702258097,0.424096656330326,1.52262943089367,0.427198156818549,2.2787930122942,2.25855832869894,2.24787341064317,2.2670416437317,2.31319868128176,0.45207880634431,0.458473355556526,0.452193458886811,0.454479320092085,0.450685002243108,2.27309301532995,0.453581988624568
"Algeria",1997,1997-06-05,"Proportional","CLPR","closed","party",7.91666666666667,"one","hare",0.05,"NA","NA","NA","NA","NA","NA",0.617502495334519,0.597857312799284,0.688815655627375,0.608218268196626,0.64891792520468,0.40682687754678,0.421596321118739,0.423815520035286,0.433947570299645,0.429660622283284,0.632262331432497,0.423169382256747,0.93588002481223,1.13544391060118,0.888293295719252,0.986027081142496,0.958075247020019,0.403819281277931,0.402448565539112,0.40105626986934,0.399443392713035,0.396256861685792,0.980743911859036,0.400604874217042
"Algeria",2002,2002-05-30,"Proportional","CLPR","closed","party",8.10416666666667,"one","hare",0.05,"NA","NA","NA","NA","NA","NA",0.617502495334519,0.597857312799284,0.688815655627375,0.608218268196626,0.64891792520468,0.40682687754678,0.421596321118739,0.423815520035286,0.433947570299645,0.429660622283284,0.632262331432497,0.423169382256747,0.93588002481223,1.13544391060118,0.888293295719252,0.986027081142496,0.958075247020019,0.405105814737372,0.402448565539112,0.40105626986934,0.4002990512494,0.396256861685792,0.980743911859036,0.401033312616203
"Algeria",2007,2007-05-17,"Proportional","CLPR","closed","party",8.10416666666667,"one","hare",0.05,"NA","NA","NA","NA","NA","NA",0.617502495334519,0.597857312799284,0.688815655627375,0.608218268196626,0.64891792520468,0.40682687754678,0.421596321118739,0.423815520035286,0.433947570299645,0.429660622283284,0.632262331432497,0.423169382256747,0.93588002481223,1.13544391060118,0.888293295719252,0.986027081142496,0.958075247020019,0.405105814737372,0.402448565539112,0.40105626986934,0.4002990512494,0.396256861685792,0.980743911859036,0.401033312616203
"Angola",1992,1992-09-29,"Proportional","CLPR","closed","party",5,"one","dhondt",0,"NA","NA","NA","NA","NA","NA",0.716566245916911,0.570913701955046,0.632845379928459,0.669736367756726,0.466673685997958,0.427625494614732,0.437061848321447,0.428915781496599,0.429433869361134,0.428553747398022,0.61134707631102,0.430318148238387,0.994403570896182,1.35739147960282,1.11398295536362,1.05365497958274,1.30199707257732,0.432823627300432,0.408145845176027,0.413835696130906,0.412826048028749,0.418045409840213,1.16428601160454,0.417135325295265
"Angola",2008,2008-09-05,"Proportional","CLPR","closed","party",5,"one","dhondt",0,"NA","NA","NA","NA","NA","NA",0.716566245916911,0.570913701955046,0.632845379928459,0.669736367756726,0.466673685997958,0.427625494614732,0.437061848321447,0.428915781496599,0.429433869361134,0.428553747398022,0.61134707631102,0.430318148238387,0.994403570896182,1.35739147960282,1.11398295536362,1.05365497958274,1.30199707257732,0.432823627300432,0.408145845176027,0.413835696130906,0.412826048028749,0.418045409840213,1.16428601160454,0.417135325295265
"Angola",2012,2012-08-31,"Proportional","CLPR","closed","party",5,"one","dhondt",0,"NA","NA","NA","NA","NA","NA",0.716566245916911,0.570913701955046,0.632845379928459,0.669736367756726,0.466673685997958,0.427625494614732,0.437061848321447,0.428915781496599,0.429433869361134,0.428553747398022,0.61134707631102,0.430318148238387,0.994403570896182,1.35739147960282,1.11398295536362,1.05365497958274,1.30199707257732,0.432823627300432,0.408145845176027,0.413835696130906,0.412826048028749,0.418045409840213,1.16428601160454,0.417135325295265
"Argentina",1946,1946-02-24,"Majoritarian","Limited Nomination","open","party",10.5333333333333,"one","plurality",0,"NA","NA","NA","NA","NA","NA",0.910996397456518,1.17611150891944,1.1071256397676,1.08352993472609,1.0588634809828,0.557213994280557,0.54250566465577,0.545430932620302,0.54349763709971,0.545412071718764,1.06732539237049,0.546812060075021,3.277566862429,3.03709792606201,3.2595942148059,3.05172123792654,3.05117640037296,0.552576543197402,0.555413513202789,0.552862808721352,0.555630788305937,0.551438105431233,3.13543132831928,0.553584351771743
"Argentina",1948,1948-03-07,"Majoritarian","Limited Nomination","open","party",10.5333333333333,"one","plurality",0,"NA","NA","NA","NA","NA","NA",0.910996397456518,1.17611150891944,1.1071256397676,1.08352993472609,1.0588634809828,0.557213994280557,0.54250566465577,0.545430932620302,0.54349763709971,0.545412071718764,1.06732539237049,0.546812060075021,3.277566862429,3.03709792606201,3.2595942148059,3.05172123792654,3.05117640037296,0.552576543197402,0.555413513202789,0.552862808721352,0.555630788305937,0.551438105431233,3.13543132831928,0.553584351771743
"Argentina",1951,1951-11-11,"Majoritarian","Single-Member-District-Plurality","closed","party",1,"one","plurality",0,"NA","NA","NA","NA","NA","NA",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.6862784545683,0.472966347679433,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Argentina",1954,1954-04-25,"Majoritarian","Single-Member-District-Plurality","closed","party",1,"one","plurality",0,"NA","NA","NA","NA","NA","NA",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.6862784545683,0.472966347679433,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Argentina",1957,1957-07-28,"Proportional","CLPR","closed","party",8.91304347826087,"one","dhondt",0.08,"NA","NA","NA","NA","NA","NA",1.11747833754942,1.27387499565849,1.27617327852636,1.25051705009767,1.16616477892058,0.406577779154156,0.419658562455767,0.407732848391243,0.400459554503612,0.412526271066715,1.2168416881505,0.409391003114299,1.61839797901568,1.48177643287819,1.60851807459727,1.648755269447,1.45606343274072,0.396557127457798,0.400950239020634,0.386236734850127,0.400246300115169,0.392924578104326,1.56270223773577,0.395382995909611
"Argentina",1958,1958-02-23,"Majoritarian","Limited Nomination","open","party",8.1304347826087,"one","plurality",0,"NA","NA","NA","NA","NA","NA",1.13103434873328,1.28145578238934,1.25998723258858,1.18829451998793,1.16855576792022,0.551492070174359,0.539909543946098,0.538971696196483,0.53652123969186,0.540829878763325,1.20586553032387,0.541544885754425,3.23783610230234,3.13981271171117,3.16968496070663,3.04112515309278,3.06207178333134,0.55562077081413,0.55567961518224,0.548047292642381,0.55155196419762,0.54809015249131,3.13010614222885,0.551797959065536
"Argentina",1960,1960-03-27,"Majoritarian","Limited Nomination","open","party",8.34782608695652,"one","plurality",0,"NA","NA","NA","NA","NA","NA",1.13103434873328,1.28145578238934,1.25998723258858,1.18829451998793,1.16855576792022,0.551492070174359,0.539909543946098,0.538971696196483,0.53652123969186,0.540829878763325,1.20586553032387,0.541544885754425,3.23783610230234,3.13981271171117,3.16968496070663,3.04112515309278,3.06207178333134,0.55562077081413,0.55567961518224,0.548047292642381,0.55155196419762,0.54809015249131,3.13010614222885,0.551797959065536
"Argentina",1962,1962-03-18,"Majoritarian","Limited Nomination","open","party",8.34782608695652,"one","plurality",0,"NA","NA","NA","NA","NA","NA",1.13103434873328,1.28145578238934,1.25998723258858,1.18829451998793,1.16855576792022,0.551492070174359,0.539909543946098,0.538971696196483,0.53652123969186,0.540829878763325,1.20586553032387,0.541544885754425,3.23783610230234,3.13981271171117,3.16968496070663,3.04112515309278,3.06207178333134,0.55562077081413,0.55567961518224,0.548047292642381,0.55155196419762,0.54809015249131,3.13010614222885,0.551797959065536
"Argentina",1963,1963-07-07,"Proportional","CLPR","closed","party",8.34782608695652,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.743764075459102,0.590208631174612,0.718985784428788,0.719907992932771,0.551779781463224,0.419311170365766,0.43201789754523,0.413675989015124,0.410093212123187,0.418719912061693,0.664929253091699,0.4187636362222,1.07432329113285,1.46156353278958,1.05084065673584,1.07550947608443,1.05848543829731,0.4086007865575,0.400678641130224,0.400963551326461,0.404348828379627,0.402074776115064,1.144144479008,0.403333316701775
"Argentina",1965,1965-03-14,"Proportional","CLPR","closed","party",8.34782608695652,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.743764075459102,0.590208631174612,0.718985784428788,0.719907992932771,0.551779781463224,0.419311170365766,0.43201789754523,0.413675989015124,0.410093212123187,0.418719912061693,0.664929253091699,0.4187636362222,1.07432329113285,1.46156353278958,1.05084065673584,1.07550947608443,1.05848543829731,0.4086007865575,0.400678641130224,0.400963551326461,0.404348828379627,0.402074776115064,1.144144479008,0.403333316701775
"Argentina",1973,1973-03-11,"Proportional","CLPR","closed","party",10.125,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.692473847438905,0.548466366244347,0.671456343551671,0.667989444792031,0.487638164360026,0.412103500771172,0.419503273570411,0.414149369481356,0.400258341217673,0.412515354597203,0.613604833277396,0.411705967927563,1.07607394804704,1.17624437941322,1.03321120295829,1.07261699430356,1.10763793622641,0.399753600257755,0.400756869881454,0.390483314972229,0.394568545724365,0.394916629477296,1.0931568921897,0.39609579206262
"Argentina",1983,1983-10-30,"Proportional","CLPR","closed","party",10.5833333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1985,1985-11-03,"Proportional","CLPR","closed","party",10.5833333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1987,1987-09-06,"Proportional","CLPR","closed","party",11.0434782608696,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1989,1989-05-14,"Proportional","CLPR","closed","party",10.5833333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1991,1991-08-11,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1993,1993-10-03,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1994,1994-04-10,"Proportional","CLPR","closed","party",12.7083333333333,"one","dhondt",0,"NA","NA","NA","NA","NA","NA",0.52101503762984,0.461468530728775,0.33023054002404,0.575160179033836,0.349342154104874,0.398883575282487,0.414024359998132,0.406190036244921,0.40271019914226,0.409125317409696,0.447443288304273,0.406186697615499,1.0412255801656,1.07746491451933,1.1420033953808,1.01124499519117,1.09395777691298,0.396138513251894,0.385565639299754,0.389596974790113,0.393525153801961,0.391365945635567,1.07317933243398,0.391238445355858
"Argentina",1995,1995-05-14,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1997,1997-10-26,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",1999,1999-10-24,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2001,2001-10-14,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2003,2003-04-27,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2005,2005-10-23,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2007,2007-10-28,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2009,2009-06-28,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2011,2011-10-23,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2013,2013-10-27,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Argentina",2015,2015-10-25,"Proportional","CLPR","closed","party",10.7083333333333,"one","dhondt",0.03,"NA","NA","NA","NA","NA","NA",0.67881098653134,0.561908110240718,0.685097876357661,0.683757343872196,0.468906788305194,0.398764081678506,0.418376983683054,0.411328243211271,0.398379745116517,0.411032475980548,0.615696221061422,0.407576305933979,1.05560997025528,1.13437590621588,1.06854397073023,1.09979234263385,1.08470839948919,0.399814700592024,0.385173900174529,0.389262700702718,0.39339246532413,0.395731921966135,1.08860611786489,0.392675137751907
"Armenia",1995,1995-07-05,"Mixed","Mixed Independent","closed","party",1,"one","absolute_majority",0,"closed","party","40","one","hare","0",1.55246892812993,1.52439356866119,1.49943945805737,1.50737256302814,1.5294726365917,0.427960746468375,0.428010906667355,0.427324772368591,0.428597702258097,0.424096656330326,1.08720274516094,0.462678418390415,2.2787930122942,2.25855832869894,2.24787341064317,2.2670416437317,2.31319868128176,0.45207880634431,0.458473355556526,0.452193458886811,0.454479320092085,0.450685002243108,2.27309301532995,0.453581988624568
"Armenia",1999,1999-05-30,"Mixed","Mixed Independent","closed","party",1,"one","plurality",0,"closed","party","56","one","hare","0",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.11659071945844,0.413273192478812,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Armenia",2003,2003-05-25,"Mixed","Mixed Independent","closed","party",1,"one","plurality",0,"closed","party","75","one","hare","0",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.11659071945844,0.413273192478812,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Armenia",2007,2007-05-12,"Mixed","Mixed Independent","closed","party",1,"one","plurality",0,"closed","party","90","one","hare","0.01",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.11659071945844,0.413273192478812,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Armenia",2012,2012-05-06,"Mixed","Mixed Independent","closed","party",1,"one","plurality",0,"closed","party","90","one","hare","0.01",1.69309996077797,1.69540702752989,1.65933017081328,1.70016342188675,1.68339169183358,0.473823775147152,0.473011265399366,0.472682743660883,0.472578474316947,0.472735479872815,1.11659071945844,0.413273192478812,3.16515798345519,3.12172213070446,3.13362763808118,3.15824841768246,3.13605071839865,0.458603658959044,0.463588989857334,0.468835518209186,0.462276848378076,0.463694579084203,3.14296137766439,0.463399918897569
"Australia",1946,1946-09-28,"Majoritarian","Alternative Vote","closed","party",1,"total_candidates","absolute_majority",0,"NA","NA","NA","NA","NA","NA",1.97588071284392,1.96493983378475,1.93204612257216,1.96443748955769,1.96676116999431,0.479542067700478,0.479344772957542,0.47943311877285,0.48004866291477,0.47962360121982,1.96081306575057,0.479598444713092,2.98235656335408,2.92529224825159,2.93511470010113,2.9661474547221,3.02063368750788,0.460208553890512,0.451627633213467,0.464508191033488,0.457276334323461,0.459492388899852,2.96590893078736,0.458622620272156
